# BIN1 BIN2 ANGBIN VALUE 
5 1 17 -6.79861447073e-06
5 1 18 9.03125567448e-06
5 1 19 6.57277324572e-06
5 1 20 4.51503468844e-06
5 2 1 -0.000221611253
5 2 2 -0.000264914164
5 2 3 -0.000235499488
5 2 4 -0.000101933356
5 2 5 -6.07912342e-05
5 2 6 1.9116779e-05
5 2 7 -5.16509485e-05
5 2 8 6.65739942e-06
5 2 9 9.16097903e-06
5 2 10 1.7305909968e-05
5 2 11 2.87412467645e-05
5 2 12 -1.20874594522e-05
5 2 13 -3.38729002641e-05
5 2 14 1.937948309e-05
5 2 15 1.98210425094e-05
5 2 16 -3.58298207558e-05
5 2 17 -2.40028279882e-05
5 2 18 -7.02703806002e-06
5 2 19 -2.18942810075e-06
5 2 20 -2.35120138858e-06
5 3 1 0.00025241122
5 3 2 6.350907e-05
5 3 3 9.67353123e-05
5 3 4 -0.000209249034
5 3 5 -0.000189872238
5 3 6 0.00011483755
5 3 7 -2.9433516e-05
5 3 8 6.61831418e-05
5 3 9 5.01589307e-05
5 3 10 3.4890898764e-05
5 3 11 -1.54706939181e-05
5 3 12 1.40730046008e-05
5 3 13 5.86211712082e-05
5 3 14 1.04674560842e-05
5 3 15 -1.23151877244e-05
5 3 16 6.18471577156e-06
5 3 17 -1.41126686632e-05
5 3 18 -1.57851141945e-05
5 3 19 1.38497602534e-05
5 3 20 9.9739583013e-06
5 4 1 1.14372951e-05
5 4 2 0.000598499308
5 4 3 0.00109039372
5 4 4 0.000513846679
5 4 5 0.000504469901
5 4 6 0.000234711109
5 4 7 0.000153245458
5 4 8 0.000128682218
5 4 9 0.000101272741
5 4 10 2.16637550064e-05
5 4 11 6.68642678839e-05
5 4 12 3.5225855185e-05
5 4 13 2.60011789151e-05
5 4 14 3.91793055077e-05
5 4 15 4.13226930079e-05
5 4 16 1.10692014508e-05
5 4 17 -2.50297129276e-05
5 4 18 -2.27713684765e-05
5 4 19 -1.69517916247e-05
5 4 20 -6.7144847955e-07
